Transaction_ID;Date_Commande;Client_ID;Produit_ID;Commercial_ID;Quantite;Prix_Unitaire;Remise_Pct;Canal;Statut_Commande
V00900;2025-03-10;C0059;P021;COM04;10;306,62 €;0,0%;Téléphone;Livrée
V00901;2025-04-08;C0095;P010;COM10;6;393,31 €;15,0%;Commercial terrain;En cours
V00902;2025-03-11;C0098;P031;COM05;7;180,09 €;10,0%;Téléphone;Annulée
V00903;2026-08-25;C0005;P002;COM01;10;790,24 €;0,0%;Commercial terrain;Livrée
V00904;2026-03-15;C0070;P004;COM01;3;652,71 €;3,0%;Téléphone;Livrée
V00905;2026-01-20;C0055;P017;COM09;12;46,27 €;5,0%;Commercial terrain;Livrée
V00906;2025-10-12;C0091;P036;COM05;7;129,10 €;3,0%;E-commerce;Livrée
V00907;2025-12-06;C0101;P015;COM07;9;37,27 €;10,0%;Téléphone;Livrée
V00908;2026-09-15;C0113;P013;COM08;8;56,16 €;0,0%;Partenaire;Livrée
V00909;2025-07-17;C0015;P015;COM05;3;37,46 €;8,0%;Téléphone;Livrée
V00910;2026-06-04;C0022;P032;COM04;5;134,00 €;0,0%;Téléphone;En cours
V00911;2025-06-30;C0071;P020;COM08;10;48,39 €;10,0%;Téléphone;Livrée
V00912;2026-05-08;C0022;P027;COM04;7;186,24 €;5,0%;Partenaire;Annulée
V00913;2026-03-20;C0042;P002;COM02;7;756,80 €;0,0%;Commercial terrain;Annulée
V00914;2026-07-05;C0042;P018;COM01;7;71,87 €;5,0%;Commercial terrain;En cours
V00915;2026-07-30;C0143;P023;COM07;3;215,39 €;0,0%;Téléphone;Livrée
V00916;2025-01-05;C0005;P034;COM02;7;170,72 €;5,0%;Commercial terrain;En cours
V00917;2026-05-17;C0087;P029;COM09;1;170,20 €;0,0%;Partenaire;Annulée
V00918;2025-06-16;C0052;P018;COM10;12;70,78 €;10,0%;Partenaire;Livrée
V00919;2025-03-01;C0114;P017;COM10;4;45,54 €;15,0%;Commercial terrain;Livrée
V00920;2025-06-01;C0074;P011;COM04;5;39,07 €;8,0%;Téléphone;Livrée
V00921;2025-04-30;C0025;P027;COM10;12;197,00 €;0,0%;Téléphone;En cours
V00922;2025-06-19;C0126;P021;COM10;9;325,57 €;10,0%;Partenaire;Annulée
V00923;2025-11-12;C0122;P007;COM05;11;372,47 €;15,0%;Commercial terrain;Livrée
V00924;2025-10-03;C0056;P021;COM02;1;326,35 €;15,0%;Partenaire;Livrée
V00925;2025-04-10;C0019;P036;COM04;7;129,20 €;10,0%;Partenaire;Livrée
V00926;2025-06-30;C0111;P010;COM09;4;410,19 €;8,0%;E-commerce;En cours
V00927;2026-08-04;C0057;P014;COM05;1;43,51 €;15,0%;Téléphone;Livrée
V00928;2026-02-23;C0129;P012;COM07;2;64,27 €;5,0%;E-commerce;Livrée
V00929;2025-03-07;C0101;P017;COM07;8;45,59 €;15,0%;E-commerce;Livrée
V00930;2025-03-04;C0076;P003;COM05;2;561,68 €;15,0%;E-commerce;En cours
V00931;2026-09-10;C0076;P033;COM06;6;227,41 €;3,0%;Commercial terrain;Livrée
V00932;2025-11-19;C0069;P027;COM10;7;197,63 €;3,0%;Commercial terrain;Livrée
V00933;2025-01-04;C0134;P010;COM10;1;416,45 €;15,0%;Commercial terrain;Livrée
V00934;2026-01-13;C0133;P035;COM04;7;130,31 €;0,0%;Commercial terrain;Livrée
V00935;2026-01-04;C0013;P031;COM10;4;182,37 €;5,0%;E-commerce;Livrée
V00936;2026-03-15;C0140;P026;COM05;5;317,01 €;10,0%;Téléphone;Annulée
V00937;2026-08-09;C0149;P010;COM01;8;427,02 €;3,0%;Partenaire;Livrée
V00938;2026-04-02;C0031;P037;COM02;4;191,55 €;0,0%;E-commerce;Livrée
V00939;2026-03-22;C0009;P022;COM01;7;183,66 €;0,0%;Commercial terrain;En cours
V00940;2025-05-07;C0037;P006;COM02;12;486,61 €;0,0%;E-commerce;Livrée
V00941;2026-01-22;C0113;P016;COM08;4;70,69 €;3,0%;E-commerce;Livrée
V00942;2025-04-02;C0101;P009;COM07;10;547,42 €;15,0%;Commercial terrain;En cours
V00943;2026-08-14;C0001;P004;COM02;10;666,82 €;15,0%;Partenaire;En cours
V00944;2025-11-24;C0108;P036;COM05;11;128,32 €;0,0%;E-commerce;En cours
V00945;2025-01-10;C0135;P011;COM06;5;42,21 €;5,0%;Partenaire;Livrée
V00946;2026-09-08;C0080;P003;COM03;10;570,09 €;8,0%;E-commerce;Livrée
V00947;2026-08-11;C0142;P034;COM05;5;165,99 €;5,0%;E-commerce;Livrée
V00948;2025-06-06;C0056;P004;COM01;3;694,95 €;10,0%;Partenaire;Livrée
V00949;2025-06-13;C0007;P023;COM10;7;214,37 €;3,0%;Partenaire;En cours
V00950;2025-03-15;C0080;P014;COM04;12;44,10 €;5,0%;E-commerce;Livrée
V00951;2025-11-28;C0015;P032;COM06;11;133,99 €;0,0%;Partenaire;En cours
V00952;2025-10-26;C0040;P015;COM09;12;38,01 €;10,0%;E-commerce;Livrée
V00953;2026-08-13;C0028;P026;COM07;7;319,99 €;0,0%;E-commerce;Livrée
V00954;2025-12-31;C0140;P004;COM05;2;705,77 €;10,0%;Commercial terrain;Annulée
V00955;2026-03-21;C0041;P017;COM04;1;43,38 €;5,0%;Partenaire;Livrée
V00956;2026-09-03;C0047;P006;COM02;8;521,56 €;10,0%;Partenaire;Livrée
V00957;2026-04-01;C0109;P009;COM03;2;526,46 €;5,0%;Téléphone;Livrée
V00958;2026-08-24;C0142;P007;COM06;10;353,40 €;5,0%;Partenaire;Livrée
V00959;2026-08-09;C0035;P022;COM07;2;182,43 €;15,0%;Téléphone;En cours
V00960;2025-01-21;C0116;P005;COM10;9;397,14 €;8,0%;E-commerce;Livrée
V00961;2025-05-01;C0049;P001;COM09;9;409,27 €;3,0%;E-commerce;Livrée
V00962;2025-05-12;C0055;P006;COM09;9;481,62 €;15,0%;E-commerce;Livrée
V00963;2025-05-08;C0149;P025;COM02;9;268,33 €;10,0%;e-commerce;Livrée
V00964;2025-11-04;C0013;P037;COM10;8;188,85 €;5,0%;Commercial terrain;Annulée
V00965;2025-12-27;C0150;P007;COM07;11;384,50 €;0,0%;E-commerce;Livrée
V00966;2025-05-26;C0085;P010;COM03;10;413,75 €;8,0%;Commercial terrain;Livrée
V00967;2025-05-12;C0125;P039;COM03;5;135,24 €;10,0%;Téléphone;En cours
V00968;2026-04-13;C0023;P030;COM10;12;139,99 €;0,0%;E-commerce;Livrée
V00969;2025-07-17;C0111;P029;COM09;3;155,94 €;15,0%;Partenaire;En cours
V00970;2025-01-27;C0071;P019;COM07;2;73,82 €;10,0%;Partenaire;Livrée
V00971;2025-12-04;C0024;P023;COM04;5;199,67 €;15,0%;Téléphone;Livrée
V00972;2025-01-11;C0027;P016;COM02;7;77,36 €;15,0%;E-commerce;Livrée
V00973;2026-06-24;C0087;P007;COM10;9;361,57 €;8,0%;Commercial terrain;Annulée
V00974;2025-10-05;C0027;P012;COM01;6;69,97 €;5,0%;Téléphone;Livrée
V00975;2026-06-29;C0120;P010;COM04;5;384,32 €;8,0%;Téléphone;Livrée
V00976;2025-05-27;C0112;P004;COM02;12;675,90 €;3,0%;Téléphone;Annulée
V00977;2026-03-05;C0135;P031;COM05;6;186,92 €;8,0%;Commercial terrain;Livrée
V00978;2026-03-15;C0065;P006;COM06;5;491,45 €;3,0%;E-commerce;Livrée
V00979;2025-03-20;C0069;P012;COM09;10;62,21 €;10,0%;Commercial terrain;Annulée
V00980;2026-05-20;C0004;P035;COM10;12;121,48 €;5,0%;E-commerce;En cours
V00981;2025-01-15;C0051;P030;COM07;12;147,57 €;3,0%;Téléphone;Annulée
V00982;2025-02-13;C0132;P036;COM01;4;121,19 €;3,0%;Téléphone;Annulée
V00983;2025-12-28;C0015;P034;COM06;7;154,61 €;0,0%;Commercial terrain;Livrée
V00984;2026-07-07;C0033;P021;COM02;8;298,29 €;0,0%;E-commerce;Annulée
V00985;2026-02-08;C0059;P035;COM04;1;134,94 €;8,0%;Partenaire;Livrée
V00986;2025-12-31;C0003;P023;COM04;5;205,41 €;0,0%;Commercial terrain;Livrée
V00987;2026-02-16;C0104;P007;COM01;7;368,54 €;0,0%;Téléphone;En cours
V00988;2025-05-07;C0144;P011;COM07;11;39,08 €;5,0%;Partenaire;Livrée
V00989;2025-11-03;C0108;P013;COM06;9;57,49 €;0,0%;Partenaire;En cours
V00990;2025-06-15;C0038;P030;COM04;1;144,17 €;15,0%;Téléphone;Livrée
V00991;2025-07-14;C0080;P010;COM03;7;406,64 €;3,0%;E-commerce;Livrée
V00992;2025-07-23;C0142;P009;COM06;7;556,34 €;5,0%;Téléphone;Livrée
V00993;2026-02-14;C0148;P010;COM08;2;435,74 €;15,0%;E-commerce;Livrée
V00994;2025-06-09;C0102;P017;COM07;1;46,75 €;3,0%;Partenaire;Annulée
V00995;2025-01-09;C0128;P020;COM02;5;48,63 €;15,0%;Partenaire;Livrée
V00996;2025-06-06;C0150;P017;COM07;5;47,28 €;15,0%;Commercial terrain;Livrée
V00997;2026-03-16;C0053;P007;COM06;12;380,15 €;8,0%;Téléphone;Livrée
V00998;2026-08-29;C0041;P009;COM03;3;549,89 €;3,0%;Téléphone;Livrée
V00999;2026-03-13;C0006;P006;COM05;1;489,73 €;8,0%;Commercial terrain;Livrée
V01000;2025-08-16;C0099;P033;COM10;1;224,62 €;10,0%;E-commerce;Livrée
V01001;2025-04-23;C0076;P019;COM06;6;75,56 €;0,0%;Commercial terrain;Livrée
V01002;2025-07-06;C0012;P004;COM09;11;685,14 €;0,0%;Commercial terrain;En cours
V01003;2025-10-14;C0027;P013;COM02;5;58,49 €;3,0%;Commercial terrain;Livrée
V01004;2025-04-25;C0026;P039;COM05;3;136,54 €;10,0%;Commercial terrain;Annulée
V01005;2026-06-26;C0111;P019;COM09;4;74,33 €;0,0%;E-commerce;Livrée
V01006;2026-09-09;C0033;P014;COM01;4;43,26 €;0,0%;E-commerce;Annulée
V01007;2025-12-18;C0086;P014;COM02;9;43,35 €;0,0%;Téléphone;Livrée
V01008;2026-03-05;C0072;P025;COM10;8;285,30 €;0,0%;Partenaire;Livrée
V01009;2026-05-10;C0124;P012;COM03;10;64,10 €;0,0%;Commercial terrain;Livrée
V01010;2026-08-03;C0017;P027;COM09;8;199,53 €;15,0%;E-commerce;Livrée
V01011;2026-03-25;C0150;P039;COM08;7;137,83 €;3,0%;Téléphone;Livrée
V01012;2025-01-04;C0043;P001;COM07;9;409,72 €;10,0%;Commercial terrain;Livrée
V01013;2025-08-14;C0084;P039;COM04;2;133,59 €;0,0%;Téléphone;Livrée
V01014;2025-02-10;C0040;P010;COM10;5;431,17 €;0,0%;Téléphone;Livrée
V01015;2026-07-02;C0031;P024;COM01;11;307,23 €;3,0%;Commercial terrain;Livrée
V01016;2026-07-17;C0075;P029;COM01;10;155,49 €;0,0%;E-commerce;Livrée
V01017;2025-08-13;C0079;P018;COM07;1;72,58 €;15,0%;E-commerce;En cours
V01018;2025-09-21;C0055;P016;COM10;6;70,78 €;8,0%;Partenaire;Livrée
V01019;2026-04-02;C0066;P025;COM02;3;295,38 €;0,0%;Partenaire;Livrée
V01020;2026-04-16;C0050;P014;COM05;10;42,07 €;10,0%;Téléphone;Livrée
V01021;2025-01-22;C0088;P013;COM09;7;56,58 €;0,0%;E-commerce;Livrée
V01022;2025-03-15;C0126;P032;COM09;11;148,92 €;0,0%;Téléphone;Livrée
V01023;2026-09-10;C0027;P026;COM02;1;296,50 €;0,0%;E-commerce;Livrée
V01024;2025-09-12;C0023;P011;COM10;11;40,95 €;15,0%;E-commerce;Livrée
V01025;2026-07-10;C0099;P014;COM09;3;42,01 €;8,0%;Partenaire;Livrée
V01026;2025-11-11;C0096;P011;COM08;4;38,05 €;10,0%;Commercial terrain;Annulée
V01027;2025-05-07;C0007;P007;COM09;9;359,03 €;8,0%;Partenaire;Livrée
V01028;2025-01-02;C0063;P016;COM01;7;71,90 €;3,0%;Commercial terrain;Livrée
V01029;2026-01-29;C0030;P012;COM06;2;63,67 €;3,0%;Commercial terrain;Livrée
V01030;2025-12-08;C0033;P006;COM02;1;504,46 €;0,0%;Partenaire;Annulée
V01031;2025-12-09;C0049;P011;COM10;11;41,41 €;8,0%;Commercial terrain;Livrée
V01032;2025-04-17;C0077;P025;COM04;5;291,99 €;10,0%;E-commerce;Livrée
V01033;2025-06-02;C0040;P011;COM10;7;40,13 €;15,0%;Partenaire;Livrée
V01034;2025-04-26;C0126;P011;COM10;2;39,47 €;0,0%;Téléphone;En cours
V01035;2025-12-28;C0091;P999;COM06;8;150,65 €;5,0%;Commercial terrain;Livrée
V01036;2025-09-09;C0114;P039;COM10;8;140,37 €;5,0%;Téléphone;En cours
V01037;2025-03-27;C0124;P006;COM03;4;488,51 €;0,0%;E-commerce;Livrée
V01038;2026-07-26;C0140;P009;COM05;1;587,39 €;3,0%;Téléphone;Livrée
V01039;2026-04-17;C0039;P017;COM06;4;47,65 €;0,0%;Téléphone;Livrée
V01040;2025-05-27;C0112;P030;COM01;6;138,26 €;0,0%;E-commerce;En cours
V01041;2026-09-01;C0043;P011;COM07;6;38,50 €;0,0%;E-commerce;Livrée
V01042;2026-08-06;C0123;P013;COM09;8;56,99 €;10,0%;Commercial terrain;En cours
V01043;2026-02-26;C0099;P001;COM10;5;391,00 €;0,0%;E-commerce;Annulée
V01044;2025-06-27;C0148;P001;COM07;7;430,24 €;10,0%;Partenaire;Annulée
V01045;2025-09-22;C0148;P016;COM08;7;77,17 €;3,0%;E-commerce;Annulée
V01046;2026-01-22;C0035;P027;COM07;10;183,37 €;5,0%;Téléphone;Annulée
V01047;2026-09-12;C0021;P033;COM02;6;228,84 €;5,0%;Partenaire;Livrée
V01048;2025-02-25;C0111;P014;COM10;5;39,94 €;0,0%;Commercial terrain;Annulée
V01049;2025-12-10;C0009;P020;COM01;3;48,99 €;0,0%;Téléphone;Annulée
V01050;2025-01-12;C0088;P039;COM09;4;142,20 €;0,0%;Téléphone;Livrée
V01051;2025-03-29;C9999;P003;COM10;1;569,66 €;3,0%;E-commerce;Livrée
V01052;2025-10-17;C0117;P022;COM05;7;182,71 €;0,0%;E-commerce;Livrée
V01053;2026-02-22;C0148;P035;COM07;3;119,58 €;15,0%;Partenaire;En cours
V01054;2026-08-24;C0011;P012;COM04;3;67,66 €;0,0%;E-commerce;Livrée
V01055;2025-08-09;C0039;P035;COM05;9;135,90 €;8,0%;Commercial terrain;En cours
V01056;2025-05-15;C0099;P025;COM10;10;293,67 €;5,0%;E-commerce;En cours
V01057;2025-09-02;C0056;P011;COM01;10;41,10 €;5,0%;E-commerce;Livrée
V01058;2025-05-27;C0088;P034;COM09;2;160,67 €;0,0%;Commercial terrain;Livrée
V01059;2025-03-11;C0079;P024;COM08;2;285,87 €;10,0%;Partenaire;Livrée
V01060;2026-04-30;C0073;P010;COM08;2;436,50 €;5,0%;E-commerce;Livrée
V01061;2025-10-21;C0119;P010;COM04;8;403,69 €;15,0%;Commercial terrain;Livrée
V01062;2025-03-27;C0122;P018;COM06;11;67,86 €;10,0%;E-commerce;Livrée
V01063;2026-07-29;C0004;P007;COM09;5;362,89 €;8,0%;Partenaire;Livrée
V01064;2025-08-17;C0115;P006;COM04;6;495,35 €;10,0%;Partenaire;Livrée
V01065;2025-03-29;C0049;P027;COM09;7;187,06 €;3,0%;E-commerce;Livrée
V01066;2025-12-17;C0144;P033;COM07;2;217,76 €;0,0%;Téléphone;En cours
V01067;2025-05-30;C0057;P040;COM06;1;163,86 €;15,0%;Partenaire;Livrée
V01068;2026-01-06;C0127;P015;COM06;1;38,09 €;0,0%;Partenaire;Livrée
V01069;2025-09-16;C0048;P011;COM09;2;39,21 €;0,0%;Commercial terrain;En cours
V01070;2026-03-06;C0057;P013;COM06;1;52,25 €;5,0%;Commercial terrain;Livrée
V01071;2025-06-18;C0053;P029;COM06;8;159,30 €;10,0%;Téléphone;En cours
V01072;2025-12-30;C0115;P039;COM03;10;134,10 €;10,0%;Téléphone;Livrée
V01073;2025-11-21;C0005;P032;COM01;3;140,20 €;3,0%;E-commerce;En cours
V01074;2025-09-27;C0001;P010;COM02;11;408,17 €;8,0%;E-commerce;Livrée
V01075;2025-08-12;C0051;P037;COM08;3;200,91 €;0,0%;Commercial terrain;Livrée
V01076;2025-07-15;C0005;P025;COM02;1;273,16 €;3,0%;E-commerce;En cours
V01077;2026-04-12;C0122;P024;COM06;6;316,15 €;5,0%;Commercial terrain;Livrée
V01078;2025-06-30;C0135;P025;COM06;3;282,44 €;0,0%;Partenaire;En cours
V01079;2025-10-19;C0128;P007;COM02;2;383,83 €;0,0%;E-commerce;Livrée
V01080;2026-02-26;C0028;P037;COM08;2;201,76 €;8,0%;E-commerce;Livrée
V01081;2026-03-07;C0057;P032;COM05;9;138,01 €;0,0%;Partenaire;Livrée
V01082;2025-12-26;C0136;P027;COM10;1;206,09 €;15,0%;Téléphone;Annulée
V01083;2025-10-18;C0076;P021;COM06;7;313,65 €;0,0%;Partenaire;Livrée
V01084;2025-01-16;C0008;P025;COM07;9;292,34 €;8,0%;Commercial terrain;Livrée
V01085;2025-06-24;C0127;P039;COM05;7;133,99 €;10,0%;Partenaire;Livrée
V01086;2026-08-15;C0126;P026;COM09;12;299,13 €;3,0%;Téléphone;En cours
V01087;2025-08-25;C0027;P999;COM01;2;129,82 €;15,0%;Partenaire;Livrée
V01088;2026-07-21;C0043;P015;COM08;2;37,47 €;5,0%;E-commerce;Annulée
V01089;2025-06-06;C0009;P040;COM01;7;144,30 €;10,0%;Téléphone;En cours
V01090;2026-01-02;C0050;P016;COM05;5;70,06 €;15,0%;Téléphone;En cours
V01091;2025-09-24;C0015;P006;COM06;3;505,96 €;10,0%;E-commerce;Livrée
V01092;2026-04-16;C0034;P011;COM03;5;39,15 €;0,0%;E-commerce;Livrée
V01093;2026-05-22;C0106;P027;COM03;2;194,55 €;0,0%;Partenaire;Livrée
V01094;2026-05-14;C0021;P029;COM01;7;168,04 €;10,0%;Partenaire;Livrée
V01095;2025-07-04;C0085;P013;COM03;11;55,71 €;8,0%;E-commerce;Livrée
V01096;2025-12-18;C0102;P037;COM08;1;189,33 €;10,0%;Commercial terrain;Livrée
V01097;2025-07-17;C0009;P036;COM01;9;130,98 €;0,0%;Commercial terrain;Livrée
V01098;2025-08-11;C0009;P010;COM02;4;388,33 €;10,0%;Téléphone;Livrée
V01099;2025-10-08;C0143;P006;COM07;6;511,26 €;10,0%;Commercial terrain;En cours
V01100;2026-05-23;C0128;P014;COM02;5;40,30 €;10,0%;Commercial terrain;En cours
V01101;2025-04-16;C0088;P015;COM09;12;39,53 €;5,0%;Partenaire;Annulée
V01102;2025-10-06;C0091;P026;COM05;7;300,20 €;3,0%;Commercial terrain;Livrée
V01103;2026-04-06;C0045;P035;COM01;5;129,07 €;3,0%;Commercial terrain;En cours
V01104;2025-01-31;C0031;P022;COM01;7;184,24 €;3,0%;Téléphone;Livrée
V01105;2025-08-09;C0111;P011;COM10;6;38,40 €;3,0%;E-commerce;Livrée
V01106;2025-08-07;C0137;P016;COM02;9;68,83 €;3,0%;Téléphone;Annulée
V01107;2025-08-11;C0028;P005;COM08;10;399,92 €;5,0%;Partenaire;Livrée
V01108;2025-11-24;C0053;P004;COM05;8;663,58 €;3,0%;Partenaire;Livrée
V01109;2025-05-08;C0133;P022;COM03;10;174,68 €;8,0%;E-commerce;Livrée
V01110;2025-01-19;C0003;P020;COM04;3;50,91 €;5,0%;E-commerce;Annulée
V01111;2026-06-25;C0012;P002;COM10;2;761,09 €;15,0%;Partenaire;Livrée
V01112;2025-10-09;C0091;P027;COM06;2;196,23 €;3,0%;Partenaire;Annulée
V01113;2025-02-18;C0116;P032;COM10;8;146,67 €;0,0%;Commercial terrain;Annulée
V01114;2025-04-16;C0009;P004;COM01;1;632,06 €;3,0%;Partenaire;Livrée
V01115;2025-06-24;C0024;P025;COM03;9;298,61 €;10,0%;E-commerce;Livrée
V01116;2025-02-14;C0030;P021;COM05;2;297,08 €;10,0%;Partenaire;Livrée
V01117;2025-06-24;C0038;P009;COM04;3;543,86 €;0,0%;Partenaire;En cours
V01118;2025-05-06;C0069;P034;COM10;5;157,84 €;10,0%;Partenaire;Livrée
V01119;2025-04-05;C0075;P006;COM02;6;501,44 €;15,0%;Téléphone;Livrée
V01120;2025-03-21;C0021;P004;COM02;4;621,06 €;0,0%;Partenaire;En cours
V01121;2025-07-12;C0144;P023;COM07;4;218,13 €;15,0%;Commercial terrain;Livrée
V01122;2026-04-10;C0042;P010;COM01;4;433,52 €;5,0%;Partenaire;Annulée
V01123;2026-06-10;C0054;P014;COM10;2;40,88 €;0,0%;Commercial terrain;Annulée
V01124;2025-04-15;C0040;P007;COM10;12;349,95 €;0,0%;Partenaire;Livrée
V01125;2025-10-01;C0009;P036;COM02;8;124,15 €;0,0%;E-commerce;Livrée
V01126;2026-03-18;C0057;P027;COM05;9;193,01 €;3,0%;E-commerce;En cours
V01127;2025-10-07;C0109;P004;COM03;11;653,41 €;5,0%;Téléphone;Livrée
V01128;2025-07-13;C0120;P019;COM03;9;74,55 €;8,0%;Partenaire;Livrée
V01129;2025-02-21;C0071;P016;COM07;2;68,70 €;0,0%;Commercial terrain;Livrée
V01130;2025-03-09;C0027;P016;COM02;10;74,93 €;5,0%;Partenaire;En cours
V01131;2025-04-14;C0062;P034;COM06;4;154,62 €;0,0%;Commercial terrain;Livrée
V01132;2026-09-03;C0082;P007;COM03;3;369,09 €;10,0%;Partenaire;Livrée
V01133;2025-09-02;C0046;P005;COM10;3;364,53 €;5,0%;Téléphone;Livrée
V01134;2026-05-01;C0126;P002;COM10;3;811,96 €;0,0%;Téléphone;Livrée
V01135;2026-09-01;C0104;P001;COM02;8;432,44 €;5,0%;E-commerce;Livrée
V01136;2025-01-18;C0083;P036;COM09;9;121,06 €;0,0%;E-commerce;Livrée
V01137;2025-11-08;C0098;P034;COM06;12;158,46 €;8,0%;Commercial terrain;En cours
V01138;2025-09-17;C0108;P001;COM06;6;401,33 €;3,0%;Partenaire;Livrée
V01139;2025-10-04;C0007;P029;COM09;4;163,18 €;0,0%;Commercial terrain;En cours
V01140;2025-02-01;C0070;P025;COM02;4;289,53 €;0,0%;Partenaire;Livrée
V01141;2025-10-08;C0133;P018;COM03;11;70,78 €;3,0%;Partenaire;Annulée
V01142;2026-03-04;C0078;P014;COM06;1;42,56 €;10,0%;Commercial terrain;Annulée
V01143;2025-05-06;C0127;P040;COM06;6;149,65 €;0,0%;Partenaire;Livrée
V01144;2026-04-23;C0041;P039;COM04;11;133,43 €;5,0%;Commercial terrain;Livrée
V01145;2025-10-29;C0005;P003;COM02;4;567,22 €;8,0%;E-commerce;Livrée
V01146;2026-05-16;C0087;P030;COM09;6;150,01 €;0,0%;E-commerce;Livrée
V01147;2025-05-22;C0103;P035;COM08;11;135,33 €;8,0%;Téléphone;Livrée
V01148;2025-10-05;C0039;P030;COM05;10;155,01 €;3,0%;Téléphone;Livrée
V01149;2026-04-30;C0104;P026;COM01;7;308,43 €;0,0%;Commercial terrain;Livrée
V01150;2026-09-04;C0088;P040;COM09;7;157,58 €;3,0%;Téléphone;Livrée
V01151;2025-09-14;C0037;P039;COM02;4;135,99 €;0,0%;Commercial terrain;Annulée
V01152;2026-04-18;C0049;P030;COM10;2;139,90 €;5,0%;Commercial terrain;Annulée
V01153;2026-01-02;C0137;P030;COM02;8;145,36 €;5,0%;Partenaire;Livrée
V01154;2026-07-27;C0008;P006;COM08;3;505,16 €;3,0%;Téléphone;Annulée
V01155;2026-06-09;C0111;P037;COM09;10;208,16 €;0,0%;Partenaire;Livrée
V01156;2026-02-17;C0003;P036;COM04;8;132,29 €;0,0%;E-commerce;Livrée
V01157;2025-04-20;C0098;P020;COM05;10;48,60 €;3,0%;E-commerce;Livrée
V01158;2026-08-22;C0150;P015;COM07;9;37,74 €;10,0%;Partenaire;Livrée
V01159;2025-08-17;C0042;P021;COM02;12;326,44 €;0,0%;Partenaire;Annulée
V01160;2025-07-25;C0031;P001;COM01;3;417,79 €;0,0%;E-commerce;Livrée
V01161;2025-07-29;C0028;P002;COM08;9;758,46 €;0,0%;E-commerce;Livrée
V01162;2026-02-19;C0143;P017;COM07;9;44,23 €;8,0%;Partenaire;Annulée
V01163;2025-05-07;C0127;P002;COM05;3;727,99 €;10,0%;Téléphone;Livrée
V01164;2026-06-08;C0054;P033;COM10;5;218,09 €;0,0%;Partenaire;Livrée
V01165;2025-10-09;C0116;P007;COM10;8;364,89 €;5,0%;Téléphone;Livrée
V01166;2025-10-18;C0135;P040;COM05;7;144,01 €;3,0%;E-commerce;Annulée
V01167;2026-04-01;C0012;P010;COM10;8;431,66 €;5,0%;Commercial terrain;Livrée
V01168;2025-06-12;C0105;P024;COM09;12;304,03 €;8,0%;E-commerce;Livrée
V01169;2025-06-05;C0104;P032;COM02;12;146,85 €;0,0%;Commercial terrain;Livrée
V01170;2026-02-08;C0019;P026;COM04;8;316,96 €;0,0%;Commercial terrain;Livrée
V01171;2025-11-28;C0103;P005;COM08;1;356,61 €;10,0%;Téléphone;Livrée
V01172;2025-04-09;C0029;P033;COM04;6;232,02 €;15,0%;Téléphone;Livrée
V01173;2025-06-28;C0114;P005;COM10;1;385,84 €;0,0%;E-commerce;Livrée
V01174;2026-03-29;C0111;P013;COM09;6;52,36 €;5,0%;Partenaire;Livrée
V01175;2026-08-11;C0054;P018;COM09;8;71,62 €;3,0%;Téléphone;Livrée
V01176;2025-06-15;C0128;P006;COM01;10;466,35 €;10,0%;E-commerce;Livrée
V01177;2025-02-04;C0038;P025;COM03;7;283,02 €;15,0%;E-commerce;Livrée
V01178;2025-07-09;C0147;P015;COM07;10;41,31 €;8,0%;Commercial terrain;Livrée
V01179;2026-07-27;C0038;P031;COM03;7;182,81 €;15,0%;E-commerce;Annulée
V01180;2025-03-22;C9999;P007;COM08;2;368,87 €;0,0%;Commercial terrain;Livrée
V01181;2025-08-18;C0083;P026;COM10;12;306,73 €;15,0%;Téléphone;Livrée
V01182;2025-03-18;C0069;P027;COM10;10;183,39 €;10,0%;E-commerce;Annulée
V01183;2026-04-28;C0075;P003;COM01;6;577,89 €;0,0%;Commercial terrain;Livrée
V01184;2025-05-23;C0055;P004;COM10;4;663,14 €;15,0%;E-commerce;Livrée
V01185;2025-03-14;C0123;P039;COM09;8;147,88 €;3,0%;E-commerce;Livrée
V01186;2025-02-06;C0147;P024;COM07;7;302,13 €;15,0%;Téléphone;Livrée
V01187;2025-02-26;C0008;P037;COM07;10;207,70 €;10,0%;E-commerce;Annulée
V01188;2026-05-09;C0015;P026;COM06;12;297,13 €;10,0%;Partenaire;Annulée
V01189;2025-05-22;C0031;P009;COM02;10;592,63 €;3,0%;Commercial terrain;Livrée
V01190;2025-12-18;C0128;P017;COM01;4;43,21 €;0,0%;Téléphone;En cours
V01191;2026-07-04;C0013;P017;COM09;1;43,12 €;0,0%;Partenaire;Livrée
V01192;2025-10-17;C0013;P024;COM10;10;309,23 €;0,0%;Commercial terrain;Livrée
V01193;2026-09-13;C0117;P009;COM06;11;526,03 €;3,0%;Téléphone;En cours
V01194;2026-01-01;C0062;P021;COM06;6;317,98 €;3,0%;Téléphone;Annulée
V01195;2025-10-01;C0091;P004;COM05;6;698,78 €;10,0%;Partenaire;Livrée
V01196;2025-03-22;C0055;P036;COM09;4;123,36 €;8,0%;Téléphone;Livrée
V01197;2026-01-17;C0039;P017;COM05;12;45,31 €;15,0%;Partenaire;Livrée
V01198;2025-01-22;C0147;P019;COM07;5;74,37 €;3,0%;E-commerce;Livrée
V01199;2025-10-13;C0114;P002;COM10;7;752,49 €;0,0%;Téléphone;Livrée
